#  z (Ang)     O                 H                 C                 Si                O_SiO2 
  -3.51000     0.000004326562    0.015610515467    0.000000000000    0.000010327922    0.256527174986
  -3.49000     0.000007257459    0.017755513340    0.000000000000    0.000008513558    0.279115318711
  -3.47000     0.000010746622    0.020766800616    0.000000000000    0.000006838760    0.294694013012
  -3.45000     0.000023726309    0.023641870966    0.000000000000    0.000001674799    0.302917412044
  -3.43000     0.000047313051    0.026595935966    0.000000000000    0.000001674799    0.303621943847
  -3.41000     0.000052756145    0.030076027188    0.000000000000    0.000001674799    0.293774130066
  -3.39000     0.000087508209    0.034167280209    0.000000000000    0.000001814365    0.274956236361
  -3.37000     0.000162176299    0.038759297910    0.000000000000    0.000001674799    0.250398390313
  -3.35000     0.000293787529    0.043372250590    0.000000000000    0.000001814365    0.222233447508
  -3.33000     0.000489320225    0.048520720013    0.000000000000    0.000001814365    0.189990650068
  -3.31000     0.000887643079    0.054054113904    0.000000000000    0.000002093498    0.158940588125
  -3.29000     0.001454980990    0.059440265115    0.000000000000    0.000002372631    0.129147322709
  -3.27000     0.002282331332    0.065113085962    0.000000000000    0.000003210030    0.101614337116
  -3.25000     0.003456085780    0.070291422621    0.000000000000    0.000004186996    0.077697659668
  -3.23000     0.004969963843    0.075884969683    0.000000000000    0.000000000000    0.056813762741
  -3.21000     0.007014613387    0.080801898247    0.000000000000    0.000000000000    0.040767101893
  -3.19000     0.009793103704    0.085641227825    0.000000000000    0.000000000000    0.029003179335
  -3.17000     0.013606479780    0.089720338559    0.000000000000    0.000000000000    0.020127725512
  -3.15000     0.018385097921    0.093534412467    0.000000000000    0.000000000000    0.013505433618
  -3.13000     0.024585480219    0.095723513362    0.000000000000    0.000000000000    0.008886619144
  -3.11000     0.032086482935    0.097410453911    0.000000000000    0.000000000000    0.005723762627
  -3.09000     0.041091873190    0.099140101817    0.000000000000    0.000000000000    0.003602630628
  -3.07000     0.051926840979    0.100528230443    0.000000000000    0.000000000000    0.002238786577
  -3.05000     0.063887552333    0.100632486634    0.000000000000    0.000000000000    0.001382127266
  -3.03000     0.075597741781    0.099537168571    0.000000000000    0.000000000000    0.000807252763
  -3.01000     0.089240787990    0.098849943017    0.000000000000    0.000000000000    0.000506207774
  -2.99000     0.102238897300    0.096832090244    0.000000000000    0.000000000000    0.000318909502
  -2.97000     0.116016904336    0.094678299680    0.000000000000    0.000000000000    0.000179342980
  -2.95000     0.130371460672    0.092149633438    0.000000000000    0.000000000000    0.000089183008
  -2.93000     0.143380177039    0.089945319792    0.000000000000    0.000000000000    0.000052616578
  -2.91000     0.153957086329    0.086346736593    0.000000000000    0.000000000000    0.000030006802
  -2.89000     0.162594579233    0.083167969492    0.000008653124    0.000000000000    0.000018004082
  -2.87000     0.170475063321    0.080459820702    0.000014375352    0.000000000000    0.000009909223
  -2.85000     0.173257321934    0.077519712353    0.000032100300    0.000000000000    0.000010746622
  -2.83000     0.174030241331    0.074729917148    0.000045359120    0.000000000000    0.000008653124
  -2.81000     0.173107846189    0.071707743685    0.000063781900    0.000000000000    0.000006559627
  -2.79000     0.170482181214    0.069507477468    0.000105791423    0.000000000000    0.000003628729
  -2.77000     0.164567072886    0.066947967024    0.000120166776    0.000000000000    0.000003349597
  -2.75000     0.156139906730    0.064613158681    0.000194276599    0.000000000000    0.000003349597
  -2.73000     0.144306898744    0.062234386882    0.000266292924    0.000000000000    0.000000000000
  -2.71000     0.134723144823    0.060769775802    0.000390367562    0.000000000000    0.000000000000
  -2.69000     0.123769266357    0.059828957878    0.000470339179    0.000000000000    0.000000000000
  -2.67000     0.111871220371    0.058566997388    0.000731607707    0.000000000000    0.000000000000
  -2.65000     0.101013363673    0.057824503492    0.000994132335    0.000000000000    0.000000000000
  -2.63000     0.089563605355    0.057990308520    0.001358121824    0.000000000000    0.000000000000
  -2.61000     0.077981258841    0.057986679790    0.001960490932    0.000000000000    0.000000000000
  -2.59000     0.067994297238    0.058389608339    0.002647995619    0.000000000000    0.000000000000
  -2.57000     0.058966018074    0.059008306730    0.003694186266    0.000000000000    0.000000000000
  -2.55000     0.051271436593    0.059742984901    0.005037374472    0.000000000000    0.000000000000
  -2.53000     0.044222071142    0.060808435729    0.006574001878    0.000000000000    0.000000000000
  -2.51000     0.037568376779    0.061615130225    0.008557242153    0.000000000000    0.000000000000
  -2.49000     0.032594086375    0.062632430602    0.010936711783    0.000000000000    0.000000000000
  -2.47000     0.028092089080    0.063621957242    0.013717156031    0.000000000000    0.000000000000
  -2.45000     0.024398740214    0.063624469439    0.016762357971    0.000000000000    0.000000000000
  -2.43000     0.021042304930    0.064100670412    0.019570575957    0.000000000000    0.000000000000
  -2.41000     0.018645110351    0.064457821142    0.022591493322    0.000000000000    0.000000000000
  -2.39000     0.016529979713    0.064703876919    0.025508852328    0.000000000000    0.000000000000
  -2.37000     0.014916032454    0.064587757573    0.028218815482    0.000000000000    0.000000000000
  -2.35000     0.013406480954    0.064659773899    0.030636665907    0.000000000000    0.000000000000
  -2.33000     0.012493715901    0.064785383768    0.032125421995    0.000000000000    0.000000000000
  -2.31000     0.011831333188    0.064696619460    0.032972730349    0.000000000000    0.000000000000
  -2.29000     0.010837200853    0.065774073009    0.032859402333    0.000000000000    0.000000000000
  -2.27000     0.010510196493    0.066180211587    0.032008604816    0.000000000000    0.000000000000
  -2.25000     0.010022271933    0.067933446234    0.030926824706    0.000000000000    0.000000000000
  -2.23000     0.009740487125    0.069628900342    0.029426903295    0.000000000000    0.000000000000
  -2.21000     0.009329045019    0.072126722383    0.027193978512    0.000000000000    0.000000000000
  -2.19000     0.009269170981    0.075139265756    0.024715556218    0.000000000000    0.000000000000
  -2.17000     0.009386267293    0.077641553926    0.022395262792    0.000000000000    0.000000000000
  -2.15000     0.009435115575    0.081029391678    0.019337081166    0.000000000000    0.000000000000
  -2.13000     0.009562539810    0.084581499225    0.016433260113    0.000000000000    0.000000000000
  -2.11000     0.009563237643    0.087366688734    0.014472490047    0.000000000000    0.000000000000
  -2.09000     0.009856048205    0.090710423464    0.012369780830    0.000000000000    0.000000000000
  -2.07000     0.009888706771    0.093754508872    0.010708520520    0.000000000000    0.000000000000
  -2.05000     0.009912293514    0.095658614929    0.009032605726    0.000000000000    0.000000000000
  -2.03000     0.010251300595    0.097545693871    0.007703653305    0.000000000000    0.000000000000
  -2.01000     0.010238600042    0.098698652908    0.006322921705    0.000000000000    0.000000000000
  -1.99000     0.010641109890    0.099157547631    0.005431510330    0.000000000000    0.000000000000
  -1.97000     0.010584864582    0.098767877903    0.004643238615    0.000000000000    0.000000000000
  -1.95000     0.011264553544    0.098530614816    0.004029843751    0.000000000000    0.000000000000
  -1.93000     0.011495536137    0.097039625663    0.003584766113    0.000000000000    0.000000000000
